# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Sep 29 22:52:04 CST 2019 [seed=1569768696745]
# -working -beagle 2.3.4.4fCS_empT/2.3.4.4fCS_empT.xml
state	joint	prior	likelihood	age(root)	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
22170000	-10441.750352564992	8.340107787792995	-10450.090460352785	2007.7289999346788	6.559218810629705E-5	3.6653392160296233E-7	3.6653392160296233E-7	5.504695742509316E-6	-0.019289521487170405	15251.39278045249	-1015.5243935749459	-1015.5243935749459	181730.7024643002	3663.8505535746312	-10450.090460352785
22180000	-10184.026067929637	8.16795654326398	-10192.194024472901	2008.297447046308	7.660256965253816E-5	3.178974446550065E-6	3.178974446550065E-6	6.780122041002882E-6	-0.13949113633488813	13313.442353591317	-6242.231744758378	-6242.231744758378	150416.74604653285	3484.693712540799	-10192.194024472901
22190000	-10657.337451073721	8.108552737618549	-10665.44600381134	2008.4406736409753	7.091278893040789E-5	1.5134911647241765E-6	1.5134911647241765E-6	8.119945234904459E-6	-0.06307264689717476	14158.15204684776	-2638.9633688185495	-2638.9633688185495	123645.42108325571	3253.418074459435	-10665.44600381134
22200000	-10198.081692827724	8.258169640708676	-10206.339862468432	2007.1121674001627	7.735710598355251E-5	1.929576906279318E-6	1.929576906279318E-6	5.544666472816647E-6	-0.09316960883517608	13040.25758738689	-4538.087189899667	-4538.0871898996675	181932.7804811805	3636.033278216122	-10206.339862468432
22210000	-10304.235678502702	8.243767876042465	-10312.479446378744	2007.1592691922383	6.318494025255195E-5	-2.7562309716830813E-7	-2.7562309716830813E-7	6.927329241008739E-6	0.01317425011666285	15829.303422572188	629.8129457336042	629.8129457336042	144380.8365674124	3373.0125377435493	-10312.479446378744
22220000	-10373.115070482421	8.284176708572154	-10381.399247190993	2008.3576968041552	7.343678001542979E-5	2.184111079677436E-6	2.184111079677436E-6	5.561479253407079E-6	-0.108074378865516	13778.083781669564	-5410.946274021063	-5410.946274021063	181933.2701976309	3789.4229479342084	-10381.399247190993
22230000	-10791.009212861827	8.356423175062012	-10799.36563603689	2008.7508972847475	5.798044438598149E-5	1.7819273223187612E-6	1.7819273223187612E-6	6.0799990558615145E-6	-0.09490682857938991	17403.95724420039	-5100.755221336761	-5100.755221336762	165968.6400971613	3712.6853211747093	-10799.36563603689
22240000	-10407.641026737176	8.288895172397126	-10415.929921909572	2008.4866448125645	7.167261433332994E-5	2.198489040222352E-6	2.198489040222352E-6	5.646362256365365E-6	-0.10928569359578032	14120.982475602255	-5498.199336180636	-5498.199336180636	179245.97909753042	3832.4868126209944	-10415.929921909572
22250000	-10249.395885711834	8.272660912016192	-10257.66854662385	2008.7266903219931	6.12007267804927E-5	6.855139978966097E-7	6.855139978966097E-7	6.756877118477485E-6	-0.03371048703745256	16358.264721173457	-1659.6157146320095	-1659.6157146320097	148165.73873539586	3767.7114886264976	-10257.66854662385
22260000	-10544.058006030898	8.594591267335588	-10552.652597298234	2008.6363958343618	4.1048223593669666E-5	-2.633503224803044E-7	-2.633503224803044E-7	5.287342675918829E-6	0.017875901039266572	24369.377342207143	1213.7823808817566	1213.7823808817564	189191.3785988141	3940.478769139379	-10552.652597298234
22270000	-10318.30790745364	8.528414523983724	-10326.836321977624	2008.646091855342	3.958247522125836E-5	2.579265587954711E-6	2.579265587954711E-6	6.425133764977802E-6	-0.16173481003925916	25942.30833819771	-10414.118307318246	-10414.118307318244	159819.36167246517	3601.459267830242	-10326.836321977624
22280000	-10699.092059603125	8.282501767949373	-10707.374561371074	2009.1487167911268	7.670473489466687E-5	1.4447587343094528E-6	1.4447587343094528E-6	5.307199500000187E-6	-0.07160634974825221	13104.196203102967	-3567.3054914436725	-3567.3054914436725	189394.4058003996	3917.840868635201	-10707.374561371074
22290000	-10170.620599662365	8.139947184782027	-10178.760546847147	2008.2723960188184	6.804618987945835E-5	1.8174368822514726E-6	1.8174368822514726E-6	7.96398344664763E-6	-0.0780714519821439	14786.0230249334	-3374.27416409878	-3374.2741640987797	126335.3367139637	3491.0780835515015	-10178.760546847147
22300000	-11302.012563620783	8.756454323130594	-11310.769017943914	2008.206479219605	3.5791638382706936E-5	1.9329755431720204E-6	1.9329755431720204E-6	4.489918152378697E-6	-0.15248121982952714	28604.55747683778	-12314.681058649785	-12314.681058649785	228022.85978552556	4280.18028421112	-11310.769017943914
22310000	-10515.964638827436	8.156357623975975	-10524.120996451413	2007.22242816139	6.737610497671111E-5	2.91298713076199E-8	2.91298713076199E-8	7.736067321081552E-6	-0.0012759260237694406	14842.081303683615	-55.887300403312686	-55.88730040331268	129264.85596431726	3401.53900433534	-10524.120996451413
22320000	-10430.94654838403	8.279398081730267	-10439.22594646576	2007.027988017294	6.406710377717438E-5	2.4858396596985853E-6	2.4858396596985853E-6	6.457383951568479E-6	-0.1222157737744729	15845.310984218713	-6099.823513709613	-6099.823513709613	157209.66738565412	3660.3548416246003	-10439.22594646576
22330000	-10293.887791609572	8.241827485237781	-10302.129619094809	2008.1700588903725	6.456320761696676E-5	6.652853519999632E-7	6.652853519999632E-7	6.811473848914964E-6	-0.031724505785023706	15504.301833274994	-1514.3249657057888	-1514.3249657057886	146959.01069594617	3451.074044031083	-10302.129619094809
22340000	-10462.067268644147	8.291128026231736	-10470.358396670379	2008.6625186490357	7.370798069782363E-5	2.3111618710718105E-6	2.3111618710718105E-6	5.473155752130695E-6	-0.11506790435348324	13749.0985307171	-5805.862965517159	-5805.862965517158	185161.6023753843	3852.691355377098	-10470.358396670379
22350000	-10433.906632965667	8.331173518080497	-10442.237806483747	2007.8908580531825	6.300213109389776E-5	1.6553861481408239E-6	1.6553861481408239E-6	5.875659641892046E-6	-0.08603860920761272	15990.853524765433	-4505.202655564562	-4505.202655564561	171462.93547836834	3614.757862301944	-10442.237806483747
22360000	-10506.767813261376	8.120239851908334	-10514.888053113285	2007.270285543164	8.039964229010606E-5	9.645317151625818E-7	9.645317151625818E-7	6.9800420708191575E-6	-0.04071556202586221	12458.519480700856	-1721.5708789698735	-1721.5708789698735	143503.5060748731	3465.998589171579	-10514.888053113285
22370000	-10526.884287008848	8.282837761582446	-10535.16712477043	2007.7081227971462	7.320995293668293E-5	1.0923562004967758E-6	1.0923562004967758E-6	5.544635443465902E-6	-0.05421790296275935	13699.616068347621	-2698.980069883618	-2698.980069883618	180886.23820999503	3823.861876488532	-10535.16712477043
22380000	-10146.950569531484	8.186752227166519	-10155.13732175865	2008.1631607057575	7.345304536367541E-5	2.3438197589534427E-7	2.3438197589534427E-7	6.6782345829635255E-6	-0.010582504768798122	13615.664224655784	-477.8607646163607	-477.86076461636077	149756.94392370465	3598.442830253737	-10155.13732175865
22390000	-10476.479642881433	8.474513400956688	-10484.95415628239	2008.233000719187	5.571839303244783E-5	1.298788599432518E-6	1.298788599432518E-6	4.981201498349057E-6	-0.07796005225075645	18057.141998468018	-4708.1833918417715	-4708.1833918417715	201982.3802042184	3984.6128768286208	-10484.95415628239
22400000	-10297.7105061887	8.274621897657479	-10305.985128086357	2005.786666454328	7.327196595716016E-5	1.2568588507594595E-6	1.2568588507594595E-6	5.636729183928138E-6	-0.06184491554878299	13700.18486169711	-3054.820985468209	-3054.820985468209	178089.00268888084	3532.9270963979575	-10305.985128086357
22410000	-11418.52469573077	8.226605433744957	-11426.751301164515	2008.9272501202279	6.997775840222181E-5	6.225682465352876E-7	6.225682465352876E-7	6.477685466301516E-6	-0.02924132344682746	14302.484240619435	-1374.607115628445	-1374.6071156284452	154508.2409370361	3780.813736637384	-11426.751301164515
22420000	-10198.875715719128	8.139653547478993	-10207.015369266608	2008.527036033703	7.3314690641215E-5	1.8941229596577867E-6	1.8941229596577867E-6	7.399843372435168E-6	-0.08132075489973165	13730.63270316263	-3514.6023158500648	-3514.6023158500648	136037.62110565367	3448.1710548994965	-10207.015369266608
22430000	-10176.843016797297	8.11037664537081	-10184.953393442667	2008.6264401515373	7.843774320129268E-5	2.3306606650908734E-6	2.3306606650908734E-6	7.354331295063341E-6	-0.09703868592045037	12870.156366876277	-4078.6804393735233	-4078.6804393735233	137266.86758633828	3443.5649568134854	-10184.953393442667
22440000	-10298.223262290436	8.219689501741907	-10306.442951792178	2004.7076274545702	6.763629582053868E-5	5.954525398281723E-7	5.954525398281723E-7	6.794722704772551E-6	-0.027776106948981052	14796.376644622113	-1296.6739683292806	-1296.6739683292806	147286.67398079947	3455.8673302434895	-10306.442951792178
22450000	-10576.10681265012	8.250390857622836	-10584.357203507743	2008.0686013018144	7.191287421658725E-5	2.9501662943905454E-6	2.9501662943905454E-6	6.126419111033243E-6	-0.14055290348381932	14185.961270592015	-6831.224575977782	-6831.2245759777825	166517.05180539133	3727.288924268673	-10584.357203507743
22460000	-10249.39815372608	8.242990050592194	-10257.641143776673	2007.826741913547	7.470420203365379E-5	1.7984848862536091E-6	1.7984848862536091E-6	5.910486602159112E-6	-0.08558992747347699	13484.913421607122	-4103.285332266789	-4103.285332266788	170439.38417626568	3781.095160039844	-10257.641143776673
22470000	-10133.433012913067	8.257358200760539	-10141.690371113827	2009.3057972175798	7.068039981375714E-5	3.4206647095342367E-6	3.4206647095342367E-6	6.19111102620969E-6	-0.16352219652705818	14536.903538317676	-8031.817344078506	-8031.817344078506	165959.57491192865	3812.6533397639846	-10141.690371113827
22480000	-10523.137215728522	8.325063807211759	-10531.462279535734	2008.0518038904563	4.7591906703045766E-5	-1.3379499562106934E-6	-1.3379499562106934E-6	7.853253661146833E-6	0.06920675792714609	21113.09874693956	3597.014786838638	3597.014786838638	127948.57636494633	3557.468453840171	-10531.462279535734
22490000	-10279.556757415628	8.22827529267041	-10287.7850327083	2009.3539727669697	7.53536172531172E-5	1.0559076323899012E-6	1.0559076323899012E-6	6.005139568722172E-6	-0.04963777702840406	13303.541771366268	-2339.214789839202	-2339.214789839202	166935.33651936508	3737.3039399764525	-10287.7850327083
22500000	-10614.210178354298	8.38211323169261	-10622.592291585992	2006.5439037382455	6.894173888013605E-5	8.722641796669014E-7	8.722641796669014E-7	4.8244693321109015E-6	-0.047827991844847415	14538.257633406392	-2628.5173550560753	-2628.517355056075	207751.91892367246	3935.8852118678565	-10622.592291585992
22510000	-10362.788313758781	8.225121146509501	-10371.013434905291	2009.0910116781424	7.202445558212995E-5	1.466570103685319E-6	1.466570103685319E-6	6.336774912466869E-6	-0.06864812741060845	13949.912855327007	-3228.539032116846	-3228.5390321168456	158556.18870829456	3792.242870249667	-10371.013434905291
22520000	-10459.706118598211	8.25247209834438	-10467.958590696555	2008.5415787933305	7.189958461742661E-5	3.3684415217860453E-6	3.3684415217860453E-6	6.139359954927042E-6	-0.16032611646418116	14275.223146815339	-7832.291107463737	-7832.291107463735	167180.71950698865	3742.759600858663	-10467.958590696555
22530000	-10436.669714798056	8.322171777500287	-10444.991886575555	2007.4482276343354	6.624044183858482E-5	1.8497562662331793E-6	1.8497562662331793E-6	5.6994534165222126E-6	-0.09519985627187458	15234.588931625809	-4944.382255686018	-4944.382255686017	177060.11933261572	3689.5891848459414	-10444.991886575555
22540000	-10671.009259694854	8.44667300175577	-10679.45593269661	2008.165166464258	5.437596977694427E-5	7.469839247757949E-7	7.469839247757949E-7	5.373910703089518E-6	-0.043698097089185595	18425.66083981334	-2561.202299621123	-2561.2022996211226	186440.23548249606	3866.439680234877	-10679.45593269661
22550000	-10611.321963182376	8.275987708653123	-10619.59795089103	2008.563710007795	7.294340329030773E-5	2.114956337499578E-6	2.114956337499578E-6	5.686399602008028E-6	-0.10384598427233943	13858.711069765215	-5154.503879084598	-5154.503879084598	177775.32734223572	3840.680784806314	-10619.59795089103
22560000	-10481.839338907323	8.362940992355014	-10490.202279899677	2009.2834040415964	6.66199173187916E-5	1.0102784990705815E-7	1.0102784990705815E-7	5.176063623903965E-6	-0.005440505612568001	15010.970295746269	-292.9882946172417	-292.98829461724165	193202.72559230955	3937.4886668695863	-10490.202279899677
22570000	-10637.238735392708	8.214685915500997	-10645.45342130821	2008.0518038904563	7.025369076519252E-5	2.8472039840470722E-6	2.8472039840470722E-6	6.7176430972890185E-6	-0.13106162462181503	14482.90260060008	-6138.4294145718195	-6138.4294145718195	151463.44423918193	3667.3342954886393	-10645.45342130821
22580000	-10715.468664772918	8.4276099056747	-10723.896274678593	2007.1224137114436	6.302711468741319E-5	3.4453146569527093E-6	3.4453146569527093E-6	4.995558589341095E-6	-0.1941659849850319	16487.78372685795	-11371.2214397835	-11371.221439783498	208020.26786578167	3784.3988255932245	-10723.896274678593
22590000	-10391.460148976843	8.337219134187663	-10399.79736811103	2009.2305744025657	5.599771402358088E-5	-2.297149916155139E-7	-2.297149916155139E-7	6.483797364428528E-6	0.012055617854766247	17860.467636712394	632.7799810533038	632.7799810533037	154253.0253235626	3580.9238896556612	-10399.79736811103
22600000	-10710.310381934845	8.165273107603564	-10718.475655042448	2005.7489853334728	6.776862118170143E-5	1.1721179626265282E-6	1.1721179626265282E-6	7.575591590802267E-6	-0.05173074346881176	14795.686158300516	-2289.232373163367	-2289.2323731633674	132357.0889965341	3432.476442756637	-10718.475655042448
22610000	-10624.843689283345	8.247285198420403	-10633.090974481765	2008.807595567856	7.114382359660727E-5	2.282649070601231E-6	2.282649070601231E-6	6.1813731571057586E-6	-0.10884990816928004	14224.570972653779	-5252.8302183316755	-5252.8302183316755	163716.11004467084	3686.2433088707803	-10633.090974481765
22620000	-10505.898675177046	8.30964123517813	-10514.208316412225	2008.7275663689616	7.16638050480521E-5	2.3289297665816787E-6	2.3289297665816787E-6	5.428525482588417E-6	-0.11807705683789849	14151.346329427119	-6071.168277558581	-6071.168277558581	186816.71989425257	3763.9402485131577	-10514.208316412225
22630000	-10418.962744938195	8.287255614583422	-10427.250000552778	2008.1089893951282	6.741840799939657E-5	8.049275143787386E-7	8.049275143787386E-7	5.96007853258968E-6	-0.04015517614032065	14856.699706343115	-2006.4444287283663	-2006.4444287283663	168054.00077363566	3725.7501650860004	-10427.250000552778
22640000	-10274.014920707268	8.368020230915281	-10282.382940938183	2007.5316288099064	6.24726540136053E-5	1.0053522671242376E-6	1.0053522671242376E-6	5.47992834654114E-6	-0.05433577220333755	16054.402271080857	-2945.3541542643006	-2945.354154264301	183024.49503916042	3698.8268782819323	-10282.382940938183
22650000	-10058.485789621012	8.12775843776133	-10066.613548058775	2008.4732593984493	6.919895699496899E-5	2.369528030845921E-6	2.369528030845921E-6	8.056784388144344E-6	-0.10035319540037262	14598.098869539517	-4293.351143830351	-4293.351143830351	125381.68668979805	3449.3628917584315	-10066.613548058775
22660000	-10710.047291232551	8.233474490930643	-10718.280765723483	2008.2603994364435	6.37466853564383E-5	3.210566368845663E-7	3.210566368845663E-7	7.009500246259398E-6	-0.01518830538015693	15690.709756204951	-718.6826917293171	-718.6826917293171	142696.44093125817	3589.1302726396098	-10718.280765723483
22670000	-10253.219382083724	8.195322015185535	-10261.41470409891	2009.145274232851	6.920900844611555E-5	7.749454991802655E-7	7.749454991802655E-7	6.975235907656089E-6	-0.03527040093327389	14466.983029066487	-1607.2751564985663	-1607.275156498566	143542.89430548085	3616.7809164187033	-10261.41470409891
22680000	-10343.325371724535	8.331434991009747	-10351.656806715546	2007.4440951980368	6.278826481807408E-5	1.857065930749285E-6	1.857065930749285E-6	5.903896826683276E-6	-0.09645365786329477	16076.103956032779	-5056.725385342488	-5056.725385342488	170970.2425476388	3645.2885133253108	-10351.656806715546
22690000	-10250.639962184523	8.207626920030286	-10258.847589104553	2007.5316288099064	7.34945619469686E-5	5.781075435087148E-7	5.781075435087148E-7	6.405376084287677E-6	-0.02664457004393154	13616.115409980897	-1228.9019299122995	-1228.9019299122995	156229.7707906094	3414.5823156696433	-10258.847589104553
22700000	-10783.026642946523	8.184234135310273	-10791.210877081832	2007.8400046725249	6.596735925112687E-5	2.5731080114036065E-6	2.5731080114036065E-6	7.573173445066146E-6	-0.11512098999933393	15362.610397574814	-5219.695042878664	-5219.695042878665	133818.51696426625	3498.310641819309	-10791.210877081832
22710000	-10589.554515762504	8.209060497530274	-10597.763576260035	2008.2454261829241	7.064082691464616E-5	1.0403748119812009E-6	1.0403748119812009E-6	6.655681562377438E-6	-0.04798059997960863	14188.784217572054	-2217.9026406614066	-2217.9026406614066	150594.26155669955	3431.313525560248	-10597.763576260035
22720000	-10457.479652652892	8.293876019216885	-10465.773528672109	2008.8515230316027	6.777641628691521E-5	1.265500416633072E-6	1.265500416633072E-6	5.86480797826801E-6	-0.0634740329621374	14814.079970466793	-3196.562350230227	-3196.562350230227	171198.3162460715	3945.0931482014726	-10465.773528672109
22730000	-10397.38741853273	8.395972989598523	-10405.783391522327	2006.9850413761635	5.882577463017701E-5	2.013616427827341E-6	2.013616427827341E-6	5.555929182575881E-6	-0.11138188604249383	17212.893008393756	-6238.409992847793	-6238.409992847793	182248.86091432668	3782.088141167414	-10405.783391522327
22740000	-10422.903307187335	8.1736630214818	-10431.076970208816	2008.1286373832102	7.836914329298519E-5	3.085165850771129E-6	3.085165850771129E-6	6.5460349009799846E-6	-0.1362124510173717	13001.349019222327	-6127.574724976872	-6127.574724976872	155652.1771885161	3447.9144376449267	-10431.076970208816
22750000	-10457.133228682938	8.167882815776998	-10465.301111498715	2006.9427807926563	7.262023190584534E-5	1.2293357415231978E-6	1.2293357415231978E-6	7.034639574119768E-6	-0.05439021396026952	13811.124620931003	-2413.557787609325	-2413.557787609325	142575.47416393957	3410.9143043713993	-10465.301111498715
22760000	-10431.00199370609	8.301140546169194	-10439.303134252259	2008.6085022314776	6.77313336245452E-5	1.9989825305168733E-6	1.9989825305168733E-6	5.819754857589389E-6	-0.10068431959993103	14915.417962308704	-5123.181417707116	-5123.181417707116	173588.26529217744	3687.939338194943	-10439.303134252259
22770000	-10135.879391065764	8.129739240275317	-10144.00913030604	2009.3368823502817	7.028234953362142E-5	1.860873364505179E-6	1.860873364505179E-6	7.870918704659859E-6	-0.07911903298347403	14317.951238967977	-3385.105995200448	-3385.105995200448	127850.29185814496	3422.2045960927626	-10144.00913030604
22780000	-10985.457429227623	8.091748949517566	-10993.54917817714	2007.9176407332857	7.368131545624441E-5	1.8233226733509293E-6	1.8233226733509293E-6	8.09489152601785E-6	-0.07465851208922131	13648.03450685498	-3074.1327024633047	-3074.132702463304	124227.12924875745	3396.1418145773364	-10993.54917817714
22790000	-10350.763351867907	8.267125817802096	-10359.030477685708	2008.544658954776	7.046528741590504E-5	1.6755327668068395E-6	1.6755327668068395E-6	5.9668775464028735E-6	-0.08171311165943153	14286.777958078135	-4011.8075852393868	-4011.807585239387	168718.38029759706	3565.2814503609948	-10359.030477685708
22800000	-10002.727949243417	8.252687008350883	-10010.980636251768	2008.351467672435	7.020010303400769E-5	2.7929422032945217E-6	2.7929422032945217E-6	6.234854589119043E-6	-0.13349958301706044	14503.476303149546	-6496.923141117215	-6496.923141117215	163299.00180979946	3627.4828386543354	-10010.980636251768
22810000	-10361.898971603889	8.290468916874229	-10370.189440520762	2008.4682677352384	6.112175904029053E-5	1.0002007087610079E-6	1.0002007087610079E-6	6.537833398626214E-6	-0.050034816461967994	16401.847423169544	-2509.2623836348102	-2509.2623836348102	153339.75414932336	3640.5278640986653	-10370.189440520762
22820000	-10242.80371005713	8.194155536604281	-10250.997865593734	2008.0785427028625	7.088618766903497E-5	2.5291736351268818E-6	2.5291736351268818E-6	6.907843726969875E-6	-0.11429482941226053	14293.845530788827	-5233.415619971648	-5233.415619971647	146679.0878392018	3432.958336624931	-10250.997865593734
22830000	-10471.505443895443	8.13514001354476	-10479.640583908988	2009.0357845948754	7.416279565867774E-5	2.3744486716108515E-6	2.3744486716108515E-6	7.408755821186811E-6	-0.10129712018050688	13623.643492496412	-4366.271878032551	-4366.271878032551	136374.78584073987	3479.983499623699	-10479.640583908988
22840000	-10303.454801732718	8.350345419379153	-10311.805147152098	2006.074526370516	5.525783127077431E-5	1.1596034896448385E-6	1.1596034896448385E-6	6.423771726122532E-6	-0.061548510300124495	18165.798425482735	-3279.2453008117186	-3279.245300811718	156263.74458672278	3578.0681890587875	-10311.805147152098
22850000	-10636.073551942609	8.800511520829673	-10644.874063463438	2008.1743095326453	3.1427258310299016E-5	-1.2243237715348264E-6	-1.2243237715348264E-6	4.621009584816194E-6	0.10159552984527871	32151.36647627602	8518.416060761832	8518.416060761834	218659.8579234944	4288.840611061234	-10644.874063463438
22860000	-10462.958048712244	8.207552051931902	-10471.165600764176	2007.765032558344	7.636229593947968E-5	2.682522836813761E-7	2.682522836813761E-7	6.162298615904378E-6	-0.012366094733854208	13097.47083141429	-570.1486863861539	-570.1486863861539	162301.92758037557	3558.3082216515754	-10471.165600764176
22870000	-10315.296197784102	8.281335465489516	-10323.577533249592	2009.1134591642908	6.969426701567169E-5	1.6241568159525915E-6	1.6241568159525915E-6	5.862552744181283E-6	-0.08035003126186653	14441.619419432565	-4000.8944289234387	-4000.894428923438	171682.56284868653	3942.756953844673	-10323.577533249592
22880000	-10652.242094470712	8.158521629851915	-10660.400616100564	2008.7274415015954	7.34464697045874E-5	3.6919982005720236E-6	3.6919982005720236E-6	7.251569681420108E-6	-0.15997790514601845	13972.967467957476	-7114.069506982616	-7114.069506982615	141523.1704175731	3587.137128990553	-10660.400616100564
22890000	-10617.654657902398	8.393498035244711	-10626.048155937642	2008.6340651550204	5.3335945422113206E-5	-1.2184848973417057E-7	-1.2184848973417057E-7	6.082114413604907E-6	0.006765234563057435	18749.93988723624	375.6344755297184	375.6344755297183	164424.03126395677	3819.0519313997775	-10626.048155937642
22900000	-10413.728181879796	8.282495496033238	-10422.010677375829	2008.8811269004955	7.042577876838697E-5	1.875653732504115E-6	1.875653732504115E-6	5.800794969399971E-6	-0.09279895353218029	14322.687914151182	-4631.15886484229	-4631.158864842291	173887.62328812297	3638.7498466157963	-10422.010677375829
22910000	-10412.783046898146	8.282882916279139	-10421.065929814426	2008.5665139385706	6.448762936507631E-5	1.0987750782853588E-6	1.0987750782853588E-6	6.294280713398251E-6	-0.05453779065594146	15553.110786636065	-2715.0632932194776	-2715.063293219478	159348.34964503057	3607.9587286215065	-10421.065929814426
22920000	-10422.454320463514	8.294363855997982	-10430.748684319511	2008.5139635611185	6.300017436335494E-5	9.83378744386705E-7	9.83378744386705E-7	6.293265977658577E-6	-0.04938691490577681	15911.781849642224	-2486.357340021079	-2486.357340021079	159288.52117769356	3679.581726224159	-10430.748684319511
22930000	-9983.767736232187	8.036093567528383	-9991.803829799715	2006.4799181715418	7.490614810587508E-5	9.176875017449985E-8	9.176875017449985E-8	8.850539892208436E-6	-0.0035641108470610425	13350.208605494454	-138.42454508042184	-138.42454508042186	112988.89279374422	3053.8521941728077	-9991.803829799715
22940000	-10314.09456029175	8.252047355862569	-10322.346607647614	2007.5739697961856	6.655698209890703E-5	6.669850195734933E-7	6.669850195734933E-7	6.473904577238785E-6	-0.03213187895010843	15040.24811743675	-1549.5471187926248	-1549.5471187926248	154625.9313482673	3397.369218366047	-10322.346607647614
22950000	-10465.285229393257	8.30751650631301	-10473.59274589957	2003.8030421336039	6.674053211262333E-5	8.228455402893942E-7	8.228455402893942E-7	5.782352673788078E-6	-0.04188622285268808	15009.73257898223	-2135.9284378378966	-2135.9284378378966	173243.93645695611	3641.458237242215	-10473.59274589957
22960000	-10460.785353272939	8.190137131151179	-10468.97549040409	2008.9267535019565	7.084327235347208E-5	1.3808363581316094E-6	1.3808363581316094E-6	6.903695075517774E-6	-0.06243844898465639	14170.91256255346	-2834.382324281642	-2834.3823242816416	145416.8828699203	3499.123902103139	-10468.97549040409
22970000	-10441.195394909097	8.279949341960236	-10449.475344251057	2008.2983050023502	6.477121386111421E-5	2.22910877538333E-6	2.22910877538333E-6	6.361562243341037E-6	-0.1098141623325752	15627.41051308751	-5475.887302321817	-5475.8873023218175	159112.85777296958	3773.4293853272848	-10449.475344251057
22980000	-10268.174527841915	8.212273730524224	-10276.386801572438	2008.1028914397114	7.052368089431696E-5	1.5760761360472313E-6	1.5760761360472313E-6	6.644004901195751E-6	-0.07281062103455256	14255.206595485659	-3381.588554446205	-3381.5885544462053	151313.80183684986	3522.9845600707527	-10276.386801572438
22990000	-10655.727716216828	8.221743451370209	-10663.949459668198	2008.3581283223684	7.929055209438775E-5	2.7726208130742585E-6	2.7726208130742585E-6	5.864699886438533E-6	-0.12857509729620234	12823.841113603517	-6062.654434773887	-6062.654434773887	173377.91558943875	3553.5803971911746	-10663.949459668198
23000000	-10265.521454927497	8.3062869706574	-10273.827741898154	2007.6414545693397	6.933447455621407E-5	1.8782910640791576E-6	1.8782910640791576E-6	5.620807814406768E-6	-0.09514564398007365	14554.597838165879	-4863.672974305043	-4863.672974305043	179535.65160148544	3720.9457953991414	-10273.827741898154
23010000	-10176.279567327885	8.304710846787156	-10184.584278174672	2008.7423981671807	6.892649648875599E-5	3.793814347098992E-7	3.793814347098992E-7	5.622672944363861E-6	-0.019271324366090654	14513.598875336565	-979.2833441697052	-979.2833441697052	177917.43034295918	3722.4606283634685	-10184.584278174672
23020000	-10109.298425093879	8.130704898957266	-10117.429129992835	2008.5539363475666	7.349434934092068E-5	2.8773956565214522E-6	2.8773956565214522E-6	7.578010452071231E-6	-0.1219256302059024	13811.812704167123	-5244.391009357338	-5244.391009357338	133952.07018142595	3559.320122869778	-10117.429129992835
23030000	-10272.100460886282	8.200166564769962	-10280.300627451052	2008.869335875619	7.489170081386514E-5	1.9048683269208204E-6	1.9048683269208204E-6	6.424285482257274E-6	-0.08684317598921551	13454.081510813749	-3989.276910022255	-3989.276910022255	156842.19669502953	3732.1058607693208	-10280.300627451052
23040000	-10437.544688305416	8.279325586675792	-10445.824013892092	2007.626659104718	4.277899066432732E-5	6.493301035358045E-7	6.493301035358045E-7	9.537733945347633E-6	-0.03214605393550312	23400.14156935307	-1593.084524589001	-1593.084524589001	104955.16476715967	3171.4492380581028	-10445.824013892092
23050000	-10479.710167417445	8.316310808419168	-10488.026478225864	2007.1889673923827	6.5255938155121E-5	8.359758118492116E-7	8.359758118492116E-7	5.811318325711635E-6	-0.042928563902957434	15352.568552861898	-2208.5136694654816	-2208.513669465481	172395.69540963473	3564.5686658720706	-10488.026478225864
23060000	-10500.216317566963	8.141528974448697	-10508.357846541412	2007.270285543164	7.740403482035528E-5	1.113321009635776E-6	1.113321009635776E-6	6.9524721258445015E-6	-0.04799201412916158	12949.047848438171	-2073.5713518152397	-2073.5713518152397	144165.77764117342	3430.0920154682663	-10508.357846541412
23070000	-10574.418461106885	8.402740449920945	-10582.821201556806	2009.0612138130846	5.4127822453487644E-5	1.1548326363528072E-6	1.1548326363528072E-6	5.9077358671901724E-6	-0.06458002903336793	18552.160445719637	-3626.5399874352593	-3626.5399874352597	169978.4941827704	3963.549583752897	-10582.821201556806
23080000	-11373.98666999968	8.707677942356675	-11382.694347942037	2008.6705114700246	2.35537302779387E-5	-2.275045850788317E-6	-2.275045850788317E-6	7.5668144644517854E-6	0.1704134082342967	43725.953637762905	13146.68806308072	13146.68806308072	136108.70505256095	3913.701143172076	-11382.694347942037
23090000	-10513.50139303678	8.354605229929998	-10521.85599826671	2006.3896214493143	5.676460114042435E-5	1.1153116360817397E-6	1.1153116360817397E-6	6.198626867374138E-6	-0.0594579170465163	17679.11279260844	-3180.981955371441	-3180.9819553714406	161898.4022850394	3640.4092089166056	-10521.85599826671
23100000	-10273.761336414931	8.188219970257137	-10281.949556385189	2008.5620140514068	8.286289907694976E-5	2.0424827970255233E-6	2.0424827970255233E-6	5.952139455100697E-6	-0.09196907035571038	12171.073839293455	-4176.516549319275	-4176.516549319274	169439.9922601301	3839.078864820037	-10281.949556385189
