Location,Sequence name
CA,EPI_ISL_4073132|A/duck/Bangladesh/44469/2020|2020-02-22
CA,EPI_ISL_4073173|A/duck/Bangladesh/44484/2020|2020-02-22
CA,EPI_ISL_4073178|A/duck/Bangladesh/44434/2020|2020-02-22
CA,EPI_ISL_4073181|A/duck/Bangladesh/44477/2020|2020-02-22
CA,EPI_ISL_4073189|A/duck/Bangladesh/44508/2020|2020-02-22
CA,EPI_ISL_4073195|A/duck/Bangladesh/44504/2020|2020-02-22
CA,EPI_ISL_5260417|A/brown-headed_gull/Tibet/1-1/2021|2021-05-16
CA,EPI_ISL_8215689|A/Bar-headed_Goose/Tibet/XZ1131/2021|2021-05-20
CA,EPI_ISL_8215688|A/Bar-headed_Goose/Tibet/XZ901/2021|2021-05-20
CA,EPI_ISL_8215687|A/Brown-headed_Gull/Tibet/XZ19/2021|2021-05-17
CA,EPI_ISL_8215686|A/Bar-headed_Goose/Tibet/XZQ18-1/2021|2021-05-17
CA,EPI_ISL_8215685|A/Bar-headed_Goose/Tibet/XZQ17-1/2021|2021-05-17
CA,EPI_ISL_8215684|A/Brown-headed_Gull/Tibet/XZQ16-2/2021|2021-05-17
CA,EPI_ISL_8215663|A/Brown-headed_Gull/Tibet/XZQ15-2/2021|2021-05-17
CA,EPI_ISL_8215662|A/Bar-headed_Goose/Tibet/XZQ13-1/2021|2021-05-17
CA,EPI_ISL_8215660|A/Bar-headed_Goose/Tibet/XZ81/2021|2021-05-15
CA,EPI_ISL_8215659|A/Bar-headed_Goose/Tibet/XZ71/2021|2021-05-15
CA,EPI_ISL_8215658|A/Bar-headed_Goose/Tibet/XZ6/2021|2021-05-15
CA,EPI_ISL_8215657|A/Bar-headed_Goose/Tibet/XZQ10-1/2021|2021-05-15
CA,EPI_ISL_8215656|A/Bar-headed_Goose/Tibet/XZQ9-1/2021|2021-05-15
CA,EPI_ISL_8215655|A/Bar-headed_Goose/Tibet/XZQ8-1/2021|2021-05-15
CA,EPI_ISL_8215654|A/Bar-headed_Goose/Tibet/XZQ7/2021|2021-05-15
CA,EPI_ISL_8215653|A/Bar-headed_Goose/Tibet/XZQ5-1/2021|2021-05-15
CA,EPI_ISL_11211731|A/duck/Bangladesh/19D1818/2021|2021-12-22
CA,EPI_ISL_13243350|A/duck/Bangladesh/19D1874/2022|2022-03-09
CA,EPI_ISL_13243698|A/duck/Bangladesh/19D1819/2021_|2021-12-22
CA,EPI_ISL_14822426|A/Bar-headed_Goose/Tibet/P2320/2021|2021-03-11
CA,EPI_ISL_14822452|A/Bar-headed_Goose/Tibet/P1910/2021|2021-03-12
CA,EPI_ISL_14822549|A/bar_headed_goose/Tibet/T1640/2021|2021-05-18
CA,EPI_ISL_14822756|A/bar_headed_goose/Tibet/T1707/2021|2021-05-19
CA,EPI_ISL_14822757|A/brown-headed_gull/Tibet/N38/2021|2021-05-24
CA,EPI_ISL_14886367|A/duck/Bangladesh/51602/2021|2021-12-19
CA,EPI_ISL_14886675|A/duck/Bangladesh/51601/2021|2021-12-19
Europe,EPI_ISL_301782|A/white-tailed_eagle/Denmark/3073-1w/2018-02-13|2018-02-13
Europe,EPI_ISL_302825|A/Chicken/Netherlands/EMC-1/2018|2018-02-26
Europe,EPI_ISL_302826|A/Chicken/Netherlands/EMC-14/2018|2018-02-26
Europe,EPI_ISL_302824|A/Eurasian_wigeon/Netherlands/1/2018|2018-02-07
Europe,EPI_ISL_305416|A/Domestic_Duck/Netherlands/EMC-2/2018|2018-03-13
Europe,EPI_ISL_305417|A/Domestic_Duck/Netherlands/EMC-6/2018|2018-03-13
Europe,EPI_ISL_305453|A/chicken/Germany-SH/AR163-L02542/2018|2018-03-19
Europe,EPI_ISL_305454|A/chicken/Germany-SH/AR164-L02543/2018|2018-03-19
Europe,EPI_ISL_305455|A/duck/Germany-SH/AR165-L02544/2018|2018-03-19
Europe,EPI_ISL_306989|A/turkey/Germany-SH/AR185-L02549/2018|2018-03-19
Europe,EPI_ISL_313227|A/buzzard/Germany-NRW/AR279/2018|2018-05-01
Europe,EPI_ISL_313226|A/white_stork/Germany-NI/AR251/2018|2018-04-01
Europe,EPI_ISL_322179|A/domestic_duck/Germany-MV/AR613-L02727/2018|2018-08-31
Europe,EPI_ISL_332430|A/Chicken/Netherlands/18003041-001-005/2018|2018-02-25
Europe,EPI_ISL_332431|A/Duck/Netherlands/18003885-001-005/2018|2018-03-13
Europe,EPI_ISL_332439|A/Perigrine_falcon/Netherlands/18003274-001/2018|2018-03-01
Europe,EPI_ISL_332441|A/Mallard/Netherlands/18012508-017/2018|2018-08-24
Europe,EPI_ISL_404993|A/white-fronted_goose/Germany-BB/AI00018/2020|2020-01-16
Europe,EPI_ISL_405391|A/chicken/Czech_Republic/1175-1/2020|2020-01-17
Europe,EPI_ISL_402134|A/turkey/Poland/23/2019|2019-12-30
Europe,EPI_ISL_410291|A/chicken/Germany-BW/AI00049/2020|2020-02-06
Europe,EPI_ISL_415197|A/chicken/Germany-SN/AI00276/2020|2020-03-12
Europe,EPI_ISL_417414|A/buzzard/Germany-SN/AI00285/2020|2020-03-20
Europe,EPI_ISL_417415|A/turkey/Germany-NI/AI00334/2020|2020-03-20
Europe,EPI_ISL_418266|A/turkey/Czech_Republic/3071/2020|2020-02-17
Europe,EPI_ISL_419220|A/turkey/Hungary/1020_20VIR749-1/2020|2020-01-09
Europe,EPI_ISL_419312|A/steamer_duck/Germany-SN/AI00346/2020|2020-03-26
Europe,EPI_ISL_419314|A/turkey/Germany-ST/AI00352/2020|2020-03-27
Europe,EPI_ISL_419212|A/chicken/Bulgaria/Dobrich/12-1/2018|2018-03-02
Europe,EPI_ISL_419344|A/chicken/Bulgaria/Dobrich/12-2/2018|2018-03-02
Europe,EPI_ISL_419345|A/chicken/Bulgaria/Plovdiv/224-1/2018|2018-09-19
Europe,EPI_ISL_419346|A/chicken/Bulgaria/Plovdiv/224-2/2018|2018-09-19
Europe,EPI_ISL_419347|A/chicken/Bulgaria/Plovdiv/224-3/2018|2018-09-19
Europe,EPI_ISL_419353|A/duck/Bulgaria/Yambol/35-1/2018|2018-04-02
Europe,EPI_ISL_419357|A/duck/Bulgaria/Plovdiv/76-1/2018|2018-04-17
Europe,EPI_ISL_419358|A/duck/Bulgaria/Plovdiv/76-2/2018|2018-04-17
Europe,EPI_ISL_419359|A/chicken/Bulgaria/Dobrich/115/2018|2018-06-12
Europe,EPI_ISL_419360|A/chicken/Bulgaria/Dobrich/163-1/2018|2018-07-05
Europe,EPI_ISL_419361|A/chicken/Bulgaria/Dobrich/163-2/2018|2018-07-05
Europe,EPI_ISL_419362|A/chicken/Bulgaria/Haskovo/286/2018|2018-10-16
Europe,EPI_ISL_419363|A/chicken/Bulgaria/Plovdiv/295/2018|2018-10-18
Europe,EPI_ISL_419364|A/chicken/Bulgaria/Plovdiv/333/2018|2018-10-26
Europe,EPI_ISL_419365|A/turkey/Bulgaria/Haskovo/336/2018|2018-10-29
Europe,EPI_ISL_419366|A/duck/Bulgaria/Plovdiv/74-1/2018|2018-04-17
Europe,EPI_ISL_419367|A/chicken/Bulgaria/Vidin-Kosovo/550/2018|2018-12-13
Europe,EPI_ISL_463009|A/duck/Bulgaria/Plovdiv/74-2/2018|2018-04-17
Europe,EPI_ISL_525439|A/laying_hen/Poland/002/2020|2020-01-01
Europe,EPI_ISL_525441|A/chicken/Poland/004/2020|2020-01-02
Europe,EPI_ISL_525442|A/turkey/Poland/027/2020|2020-01-09
Europe,EPI_ISL_525443|A/domestic_goose/Poland/028/2020|2020-01-12
Europe,EPI_ISL_525444|A/chicken/Poland/054/2020|2020-01-17
Europe,EPI_ISL_525445|A/turkey/Poland/079/2020|2020-01-25
Europe,EPI_ISL_525448|A/turkey/Poland/182/2020|2020-02-07
Europe,EPI_ISL_525449|A/domestic_duck/Poland/219/2020|2020-02-20
Europe,EPI_ISL_525451|A/domestic_duck/Poland/222/2020|2020-02-21
Europe,EPI_ISL_525452|A/domestic_duck/Poland/223/2020|2020-02-21
Europe,EPI_ISL_525453|A/domestic_duck/Poland/229/2020|2020-02-22
Europe,EPI_ISL_525454|A/domestic_duck/Poland/230/2020|2020-02-22
Europe,EPI_ISL_525462|A/domestic_goose/Poland/274/2020|2020-03-01
Europe,EPI_ISL_525463|A/domestic_duck/Poland/285/2020|2020-03-03
Europe,EPI_ISL_525465|A/domestic_duck/Poland/271/2020|2020-02-29
Europe,EPI_ISL_591075|A/mute_swan/Netherlands/20015931-001/2020|2020-10-17
Europe,EPI_ISL_603132|A/chicken/Netherlands/20016597-026030/2020|2020-10-28
Europe,EPI_ISL_603133|A/Eurasian_Wigeon/Netherlands/1/2020|2020-10-16
Europe,EPI_ISL_603134|A/Eurasian_Wigeon/Netherlands/4/2020|2020-10-16
Europe,EPI_ISL_603136|A/Eurasian_Wigeon/Netherlands/7/2020|2020-10-16
Europe,EPI_ISL_603226|A/chicken/Bulgaria/136_19VIR3315-1/2019|2019-04-01
Europe,EPI_ISL_603227|A/chicken/Bulgaria/143_19VIR3315-2/2019|2019-04-04
Europe,EPI_ISL_603228|A/chicken/Bulgaria/148-01_19VIR3315-3/2019|2019-04-05
Europe,EPI_ISL_603229|A/chicken/Bulgaria/150-01_19VIR3315-5/2019|2019-04-05
Europe,EPI_ISL_603230|A/duck/Bulgaria/78-4t_20VIR1416-3/2020|2020-02-21
Europe,EPI_ISL_603233|A/chicken/Bulgaria/380-1_20VIR3542-1/2020|2020-06-03
Europe,EPI_ISL_603237|A/duck/Bulgaria/130-1_19VIR3314-1/2019|2019-03-27
Europe,EPI_ISL_614399|A/buzzard/Germany-MV/AI02166/2020|2020-10-29
Europe,EPI_ISL_614400|A/barnacle_goose/Germany-SH/AI02167/2020|2020-10-28
Europe,EPI_ISL_623075|A/chicken/Netherlands/20017138-016020/2020|2020-11-04
Europe,EPI_ISL_626652|A/chicken/England/030720/2020|2020-11-02
Europe,EPI_ISL_632316|A/eurasian_curlew/Netherlands/20016890-001/2020|2020-11-01
Europe,EPI_ISL_632318|A/greylag_goose/Netherlands/20016879-001/2020|2020-11-01
Europe,EPI_ISL_641377|A/chicken/Netherlands/20016978-001/2020|2020-11-02
Europe,EPI_ISL_641378|A/greater_white-fronted_goose/Netherlands/20017403-004/2020|2020-11-07
Europe,EPI_ISL_641395|A/chicken/Netherlands/20017694-004/2020|2020-11-11
Europe,EPI_ISL_644737|A/peregrine_falcon/Denmark/13776-1/2020-10-30_H5N5_|2020-10-30
Europe,EPI_ISL_647969|A/Turkey/Sweden/SVA201114SZ0001/20KN303106/2020|2020-11-13
Europe,EPI_ISL_653918|A/greylag_goose/Netherlands/20016414-001/2020|2020-10-26
Europe,EPI_ISL_653919|A/greylag_goose/Netherlands/20016494-001/2020|2020-10-27
Europe,EPI_ISL_653920|A/chicken/Netherlands/20018496-006010/2020|2020-11-20
Europe,EPI_ISL_653921|A/chicken/Netherlands/20018523-001005/2020|2020-11-21
Europe,EPI_ISL_654958|A/mallard/Italy/20VIR7139-73/2020|2020-11-14
Europe,EPI_ISL_660264|A/Gallus_gallus/Belgium/12168_002/2020|2020-11-18
Europe,EPI_ISL_661177|A/chicken/Poland/448/2020|2020-11-24
Europe,EPI_ISL_667810|A/chicken/France/20P016448/2020|2020-11-10
Europe,EPI_ISL_668456|A/Peregrine_falcon/Sweden/SVA201117SZ0467/20KN003345/2020|2020-11-10
Europe,EPI_ISL_668457|A/barnacle_goose/Sweden/SVA201117SZ0468/KN003355/2020|2020-11-12
Europe,EPI_ISL_683592|A/Eurasian_wigeon/Italy/20VIR7301-206/2020|2020-11-21
Europe,EPI_ISL_683593|A/Eurasian_wigeon/Italy/20VIR7139-121/2020|2020-11-14
Europe,EPI_ISL_683594|A/mallard/Italy/20VIR7139-124_feather/2020|2020-11-14
Europe,EPI_ISL_683999|A/mute_swan/Wales/048068/2020|2020-11-24
Europe,EPI_ISL_683752|A/Eurasian_wigeon/Italy/20VIR7301-34/2020|2020-11-21
Europe,EPI_ISL_683751|A/Eurasian_wigeon/Italy/20VIR7301-31/2020|2020-11-21
Europe,EPI_ISL_693515|A/chicken/Netherlands/20019411-006010/2020|2020-12-04
Europe,EPI_ISL_710507|A/Greylag_goose/England/032698/2020|2020-11-03
Europe,EPI_ISL_710511|A/chicken/England/037052/2020|2020-11-21
Europe,EPI_ISL_710509|A/chicken/England/033708/2020|2020-11-10
Europe,EPI_ISL_710508|A/Greylag_goose/England/033100/2020|2020-10-30
Europe,EPI_ISL_710538|A/chicken/Netherlands/20019226-001/2020|2020-12-02
Europe,EPI_ISL_710539|A/chicken/Netherlands/20019422-001005/2020|2020-12-06
Europe,EPI_ISL_718223|A/barnacle_goose/Sweden/SVA201125SZ0472/KN003488/2020|2020-11-15
Europe,EPI_ISL_711056|A/mute_swan/Netherlands/20019252-002/2020|2020-12-02
Europe,EPI_ISL_711058|A/mute_swan/Netherlands/20019255-002/2020|2020-12-02
Europe,EPI_ISL_711059|A/greylag_goose/Netherlands/20019685-002/2020|2020-12-08
Europe,EPI_ISL_722176|A/barnacle_goose/Sweden/SVA201201SZ0353/KN003624/2020|2020-11-25
Europe,EPI_ISL_766052|A/turkey/England/038730/2020|2020-12-03
Europe,EPI_ISL_766053|A/turkey/England/039352/2020|2020-12-04
Europe,EPI_ISL_766054|A/turkey/England/039472/2020|2020-12-04
Europe,EPI_ISL_775248|A/muscovy_duck/Netherlands/20019914-001/2020|2020-12-11
Europe,EPI_ISL_775251|A/peregrine_falcon/Netherlands/20020038-001/2020|2020-12-13
Europe,EPI_ISL_775253|A/mute_swan/Netherlands/20020133-001/2020|2020-12-15
Europe,EPI_ISL_775266|A/black-headed_gull/Netherlands/20020162-002/2020|2020-12-17
Europe,EPI_ISL_775267|A/turkey/Netherlands/21020942-001005/2021|2021-01-04
Europe,EPI_ISL_779129|A/turkey/Poland/464/2020_H5N8_|2020-12-01
Europe,EPI_ISL_780096|A/Duck/Hungary/14788/2020|2020-03-25
Europe,EPI_ISL_796011|A/Goose/Hungary/15267/2020|2020-03-26
Europe,EPI_ISL_804043|A/Mallard_duck/Hungary/17319/2020|2020-04-07
Europe,EPI_ISL_810963|A/Duck/Hungary/18444/2020|2020-04-14
Europe,EPI_ISL_810970|A/Chicken/Hungary/18466/2020|2020-04-14
Europe,EPI_ISL_811146|A/Turkey/Hungary/21753/2020|2020-04-30
Europe,EPI_ISL_813979|A/peregrine_falcon/Ireland/20VIR7872-1/2020|2020-11-01
Europe,EPI_ISL_826283|A/Chicken/Sweden/SVA201221SZ0027/KN342632-IP2/2020|2020-12-21
Europe,EPI_ISL_826285|A/barnacle_goose/Sweden/SVA201215SZ0368/KN003768/2020|2020-12-09
Europe,EPI_ISL_826296|A/barnacle_goose/Sweden/SVA201221SZ0154/KN003828/2020|2020-12-15
Europe,EPI_ISL_826457|A/Chicken/Sweden/SVA210102SZ0002/KN000002-IP1/2021|2021-01-02
Europe,EPI_ISL_833482|A/Goose/Hungary/18325/2020|2020-04-10
Europe,EPI_ISL_833485|A/Mallard_duck/Hungary/18410/2020|2020-04-14
Europe,EPI_ISL_833487|A/Pheasant/Hungary/18731/2020|2020-04-19
Europe,EPI_ISL_833579|A/Duck/Hungary/18414/2020|2020-04-14
Europe,EPI_ISL_833580|A/Turkey/Hungary/19394/2020|2020-04-18
Europe,EPI_ISL_833581|A/Goose/Hungary/19118/2020|2020-04-17
Europe,EPI_ISL_846583|A/Chicken/Hungary/21379/2020|2020-04-30
Europe,EPI_ISL_846584|A/Goose/Hungary/19128/2020|2020-04-17
Europe,EPI_ISL_846585|A/Chicken/Hungary/24596/2020|2020-05-13
Europe,EPI_ISL_846586|A/Chicken/Hungary/29723/2020|2020-06-05
Europe,EPI_ISL_846601|A/chicken/Poland/474/2020_H5N8_|2020-12-03
Europe,EPI_ISL_846602|A/turkey/Poland/475/2020_H5N8_|2020-12-03
Europe,EPI_ISL_846603|A/chicken/Poland/476/2020_H5N8_|2020-12-04
Europe,EPI_ISL_846614|A/turkey/Poland/542/2020_H5N8_|2020-12-21
Europe,EPI_ISL_846617|A/chicken/Poland/565/2020_H5N8_|2020-12-28
Europe,EPI_ISL_846624|A/wild_goose/Poland/MB142/2020_H5N8_|2020-12-15
Europe,EPI_ISL_846623|A/swan/Poland/MB141/2020_H5N8_|2020-12-16
Europe,EPI_ISL_943551|A/Chicken/Sweden/SVA210121SZ0033/KN000273-IP3/2021|2021-01-20
Europe,EPI_ISL_943553|A/Chicken/Sweden/SVA210117SZ0004/KN011326-IP3/2021|2021-01-16
Europe,EPI_ISL_956368|A/mute_swan/Czech_Republic/1410-2/2021|2021-01-19
Europe,EPI_ISL_956408|A/common_teal/Italy/20VIR7608-73/2020|2020-12-04
Europe,EPI_ISL_956409|A/common_teal/Italy/20VIR7439-190/2020|2020-11-28
Europe,EPI_ISL_956411|A/greylag_goose/Italy/20VIR7660-6/2020|2020-11-29
Europe,EPI_ISL_956412|A/greater_white-fronted_goose/Italy/20VIR8073-4/2020|2020-11-23
Europe,EPI_ISL_956414|A/Eurasian_wigeon/Italy/20VIR7301-362/2020|2020-11-21
Europe,EPI_ISL_977513|A/chicken/Czech_Republic/1566-1/2021|2021-01-22
Europe,EPI_ISL_980839|A/mute_swan/Czech_Republic/1410-1/2021|2021-01-22
Europe,EPI_ISL_1033028|A/chicken/Czech_Republic/2395/2021|2021-02-02
Europe,EPI_ISL_1033029|A/chicken/Czech_Republic/2502-1/2021|2021-02-03
Europe,EPI_ISL_1033030|A/chicken/Czech_Republic/2502-2/2021|2021-02-03
Europe,EPI_ISL_1046889|A/chicken/Netherlands/21023815-001005/2021|2021-02-19
Europe,EPI_ISL_1048238|A/common_kestrel/Netherlands/20020264-002/2020|2020-12-17
Europe,EPI_ISL_1048240|A/common_buzzard/Netherlands/21021396-002/2021|2021-01-09
Europe,EPI_ISL_1048241|A/barnacle_goose/Netherlands/21021591-001/2021|2021-01-14
Europe,EPI_ISL_1048239|A/common_buzzard/Netherlands/21021023-002/2021|2021-01-04
Europe,EPI_ISL_1057106|A/mute_swan/Czech_Republic/2669-1/2021|2021-02-04
Europe,EPI_ISL_1058019|A/mute_swan/Czech_Republic/2669-2/2021|2021-02-04
Europe,EPI_ISL_1063993|A/common_kestrel/Denmark/16023-01/2021-01-01_H5N3_|2021-01-01
Europe,EPI_ISL_1080480|A/mute_swan/Czech_Republic/3160-1/2021|2021-02-14
Europe,EPI_ISL_1080579|A/common_coot/Czech_Republic/3160-2/2021|2021-02-14
Europe,EPI_ISL_1093422|A/Turkey/Sweden/SVA210214SZ0002/KN035667-IP5/2021|2021-02-13
Europe,EPI_ISL_1093423|A/Chicken/Sweden/SVA210217SZ0001/KN001190-IP6/2021|2021-02-16
Europe,EPI_ISL_1093424|A/Common_goldeneye/SVA210202SZ0464/KN000277/2021|2021-02-01
Europe,EPI_ISL_1093425|A/Taiga_bean_goose/SVA210217SZ0303/KN000463/2021|2021-02-16
Europe,EPI_ISL_1093426|A/black-headed_gull/Sweden/SVA210216SZ0398/KN000437/2021|2021-02-07
Europe,EPI_ISL_1095363|A/Greylag_goose/Sweden/SVA210209SZ0422/KN000346/2021|2021-02-03
Europe,EPI_ISL_1095365|A/Canada_goose/Sweden/SVA210209SZ0420/KN000345/2021|2021-02-07
Europe,EPI_ISL_1095450|A/barnacle_goose/Sweden/SVA210202SZ0453/KN000276/2021|2021-02-01
Europe,EPI_ISL_1095451|A/barnacle_goose/Sweden/SVA210126SZ0462/KN000202/2021|2021-01-22
Europe,EPI_ISL_1095453|A/Turkey/Sweden/SVA201118SZ0002/KN305633-IP1/2020|2020-11-17
Europe,EPI_ISL_1123263|A/chicken/Scotland/043405/2020|2020-12-16
Europe,EPI_ISL_1123350|A/chicken/England/043683/2020|2020-12-17
Europe,EPI_ISL_1123354|A/chicken/England/046491/2020|2020-12-28
Europe,EPI_ISL_1123355|A/pheasant/Wales/000252/2021|2021-01-27
Europe,EPI_ISL_1123358|A/brent_goose/England/095684/2020|2020-11-12
Europe,EPI_ISL_1139014|A/barnacle_goose/Netherlands/20016511-002/2020|2020-10-27
Europe,EPI_ISL_1139015|A/wild_bird/Netherlands/20016515-002/2020|2020-10-26
Europe,EPI_ISL_1139019|A/mute_swan/Netherlands/20016618-001/2020|2020-10-28
Europe,EPI_ISL_1139021|A/eurasian_wigeon/Netherlands/20016758-001/2020|2020-10-29
Europe,EPI_ISL_1139022|A/barnacle_goose/Netherlands/20016888-001/2020|2020-10-29
Europe,EPI_ISL_1139023|A/short-eared_owl/Netherlands/20016896-017/2020|2020-11-02
Europe,EPI_ISL_1139024|A/mute_swan/Netherlands/20016973-001/2020|2020-11-02
Europe,EPI_ISL_1139025|A/barnacle_goose/Netherlands/20016974-002/2020|2020-11-02
Europe,EPI_ISL_1139026|A/greylag_goose/Netherlands/20016975-004/2020|2020-11-02
Europe,EPI_ISL_1139027|A/egyptian_goose/Netherlands/20017027-002/2020|2020-11-03
Europe,EPI_ISL_1139028|A/barnacle_goose/Netherlands/20017051-001/2020|2020-11-03
Europe,EPI_ISL_1139030|A/barnacle_goose/Netherlands/20017052-001/2020|2020-11-03
Europe,EPI_ISL_1139032|A/barnacle_goose/Netherlands/20017159-006/2020|2020-11-04
Europe,EPI_ISL_1139035|A/greylag_goose/Netherlands/20016877-001/2020|2020-10-30
Europe,EPI_ISL_1139038|A/wild_goose/Netherlands/20016959-001/2020|2020-11-02
Europe,EPI_ISL_1139039|A/mute_swan/Netherlands/20016960-001/2020|2020-11-02
Europe,EPI_ISL_1139040|A/mute_swan/Netherlands/20017061-001/2020|2020-11-02
Europe,EPI_ISL_1139042|A/mute_swan/Netherlands/20017153-002/2020|2020-11-03
Europe,EPI_ISL_1139043|A/mute_swan/Netherlands/20017547-002/2020|2020-11-10
Europe,EPI_ISL_1139044|A/eurasian_oystercatcher/Netherlands/20017557-003/2020|2020-11-10
Europe,EPI_ISL_1139045|A/greylag_goose/Netherlands/20017476-001/2020|2020-11-06
Europe,EPI_ISL_1139046|A/greater_canada_goose/Netherlands/20017479-002/2020|2020-11-06
Europe,EPI_ISL_1139047|A/northern_lapwing/Netherlands/20017480-001/2020|2020-11-06
Europe,EPI_ISL_1139082|A/barnacle_goose/Netherlands/20016896-011/2020|2020-11-02
Europe,EPI_ISL_1139083|A/barnacle_goose/Netherlands/20016896-012/2020|2020-11-02
Europe,EPI_ISL_1139084|A/eurasian_wigeon/Netherlands/20016896-025/2020|2020-11-02
Europe,EPI_ISL_1139086|A/greater_canada_goose/Netherlands/20017403-003/2020|2020-11-07
Europe,EPI_ISL_1139087|A/barnacle_goose/Netherlands/20017557-001/2020|2020-11-10
Europe,EPI_ISL_1139088|A/barnacle_goose/Netherlands/20017557-002/2020|2020-11-10
Europe,EPI_ISL_1139089|A/wild_duck/Netherlands/20017794-001/2020|2020-11-12
Europe,EPI_ISL_1139091|A/muscovy_duck/Netherlands/20017611-002/2020|2020-11-10
Europe,EPI_ISL_1139095|A/great_egret/Netherlands/20017754-002/2020|2020-11-01
Europe,EPI_ISL_1139096|A/wild_goose/Netherlands/20017755-002/2020|2020-11-01
Europe,EPI_ISL_1139097|A/wild_goose/Netherlands/20017761-002/2020|2020-11-04
Europe,EPI_ISL_1139099|A/barnacle_goose/Netherlands/20017984-004/2020|2020-11-13
Europe,EPI_ISL_1139100|A/barnacle_goose/Netherlands/20017604-001/2020|2020-11-08
Europe,EPI_ISL_1139103|A/peregrine_falcon/Netherlands/20017773-002/2020|2020-11-01
Europe,EPI_ISL_1139104|A/wild_goose/Netherlands/20017816-001/2020|2020-11-11
Europe,EPI_ISL_1139106|A/eurasian_curlew/Netherlands/20016896-019/2020|2020-11-02
Europe,EPI_ISL_1139107|A/muscovy_duck/Netherlands/20018067-001/2020|2020-11-12
Europe,EPI_ISL_1139110|A/swan/Netherlands/20018830-004/2020|2020-11-25
Europe,EPI_ISL_1139112|A/greylag_goose/Netherlands/20017386-001/2020|2020-11-05
Europe,EPI_ISL_1139113|A/wild_goose/Netherlands/20017819-001/2020|2020-11-10
Europe,EPI_ISL_1139161|A/greylag_goose/Netherlands/20018070-002/2020|2020-11-15
Europe,EPI_ISL_1139163|A/common_buzzard/Netherlands/20018339-002/2020|2020-11-16
Europe,EPI_ISL_1139165|A/common_snipe/Netherlands/20018931-003/2020|2020-11-26
Europe,EPI_ISL_1139166|A/wild_goose/Netherlands/20018735-002/2020|2020-11-24
Europe,EPI_ISL_1139167|A/barnacle_goose/Netherlands/20018737-002/2020|2020-11-24
Europe,EPI_ISL_1139171|A/mute_swan/Netherlands/20018824-002/2020|2020-11-25
Europe,EPI_ISL_1191587|A/chicken/Czech_Republic/1566-2/2021|2021-01-22
Europe,EPI_ISL_1205485|A/red_knot/Germany-SH/AI03419/2020|2020-12-14
Europe,EPI_ISL_1205487|A/red_knot/Germany-SH/AI03421/2020|2020-12-14
Europe,EPI_ISL_1205489|A/red_knot/Germany-SH/AI03424/2020|2020-12-16
Europe,EPI_ISL_1219038|A/Chicken/Sweden/SVA210226SZ0168/KN048380-IP9/2021|2021-02-24
Europe,EPI_ISL_1220094|A/tundra_bean_goose/Poland/MB132/2020|2020-12-09
Europe,EPI_ISL_846604|A/turkey/Poland/477/2020_H5N8_|2020-12-07
Europe,EPI_ISL_1224942|A/peacock/Netherlands/21022591-002/2021|2021-02-01
Europe,EPI_ISL_1224946|A/barnacle_goose/Netherlands/21022611-001/2021|2021-01-31
Europe,EPI_ISL_1224949|A/mute_swan/Netherlands/21022898-002/2021|2021-02-04
Europe,EPI_ISL_1224989|A/common_buzzard/Netherlands/21022834-002/2021|2021-02-01
Europe,EPI_ISL_1225077|A/european_herring_gull/Netherlands/21023937-002/2021|2021-02-21
Europe,EPI_ISL_1225079|A/eurasian_curlew/Netherlands/21024069-002/2021|2021-02-15
Europe,EPI_ISL_1235689|A/Chicken/Sweden/SVA210301SZ0001/KN049780-IP10/2021|2021-02-28
Europe,EPI_ISL_1236901|A/goose/Sweden/SVA210301SZ0005/KN049802-IP11/2021|2021-02-27
Europe,EPI_ISL_1238195|A/Chicken/Sweden/SVA210302SZ0564/KN052345-IP12/2021|2021-03-02
Europe,EPI_ISL_1238902|A/common_pheasant/Sweden/SVA210224SZ0005/KN000542-IP8/2021|2021-02-23
Europe,EPI_ISL_1239109|A/northern_goshawk/Sweden/SVA210224SZ0431/KN000626/2021|2021-02-24
Europe,EPI_ISL_1240677|A/common_buzzard_/Sweden/SVA210224SZ0485/KN000628/2021|2021-02-20
Europe,EPI_ISL_1240717|A/northern_goshawk/Sweden/SVA210225SZ0302/KN000664/2021|2021-02-21
Europe,EPI_ISL_1255051|A/tufted_duck/Poland/MB061/2021_H5N5_|2021-02-01
Europe,EPI_ISL_1259397|A/curlew/France/21P003648/2021|2021-01-22
Europe,EPI_ISL_1279262|A/mute_swan/Croatia/14/2021|2021-03-01
Europe,EPI_ISL_1279936|A/mute_swan/Croatia/19/2021|2021-03-08
Europe,EPI_ISL_1295638|A/mute_swan/Norway/FU48/2021|2021-01-26
Europe,EPI_ISL_1295639|A/turkey/Norway/FU496/2020|2020-11-30
Europe,EPI_ISL_1296295|A/Chicken/Sweden/SVA210308SZ0214/KN057720-IP13/2021|2021-03-08
Europe,EPI_ISL_1303550|A/Chichen/Sweden/SVA210313SZ0001/KN066654-IP15/2021|2021-03-13
Europe,EPI_ISL_1303776|A/Chicken/Sweden/SVA210313SZ0003/KN066666-IP16/2021|2021-03-13
Europe,EPI_ISL_1305775|A/Chicken/Sweden/SVA210314SZ0001/KN066672-IP17/2021|2021-03-14
Europe,EPI_ISL_1305777|A/Common_peacock/Sweden/SVA210311SZ0002/KN001568-IP14/2021|2021-03-10
